yeartime,monthtime,customerid,amount,maxbalance,minbalance
2016,8,21,56032.9309294,124930.622941,81098.3908571
2016,9,21,46304.2150893,147917.259261,104363.044171
2016,10,21,17356.5570388,140435.914885,84749.3797617
2016,11,21,21684.9970109,81896.4447379,47140.2421531
2016,12,21,31711.8905268,76109.5037544,53102.1880239
2017,1,21,56485.0271533,94658.3754418,55010.6426181
2017,2,21,0.0,62228.0174367,59478.0174367
2014,1,22,30704.1226503,45445.17337,18566.2381262
2014,2,22,40041.9199299,59413.9155343,35414.582201
2014,3,22,39054.0472434,71834.927888,39972.0971939
2014,4,22,27653.051719,57753.8067764,25462.7619217
2014,5,22,37627.0146863,39257.3248906,11900.5170896
2014,6,22,32183.2666307,58795.1203342,26611.8537036
2014,7,22,29627.0611842,50584.6175597,20957.5563755
2014,8,22,33265.5617451,59588.4725849,26322.9108398
2014,9,22,49276.3829322,69656.4258633,24743.9482811
2014,10,22,42824.0866263,78591.0122642,43687.9268875
2014,11,22,23999.3333333,66316.3130368,42316.9797034
2014,12,22,34067.7420048,54343.197388,25795.6474272
2015,1,22,32408.2677162,65144.1309979,35481.8926544
2015,2,22,42666.2038209,61100.3605483,19984.8113667
2015,3,22,39112.0242064,67811.1331126,34760.7979619
2015,4,22,60252.8063306,83967.2758724,46512.1052548
2015,5,22,42328.3923008,95335.5697334,33037.8000435
2015,6,22,39280.0869456,50915.953276,23023.5221356
2015,7,22,33400.0900761,48904.0856569,20247.7579282
2015,8,22,32948.1772345,39405.2071484,15159.5388001
2015,9,22,28258.3158628,35438.8080062,7180.49214338
2015,10,22,41215.1765228,50288.3213281,19206.8982676
2015,11,22,41814.5293084,50354.7143171,8540.18500867
2015,12,22,29409.1236219,55775.8313566,30867.0895027
2016,1,22,23999.3333333,58214.3997513,34215.0664179
2016,2,22,23999.3333333,51786.4332193,27787.0998859
2016,3,22,50370.6992374,45572.5071609,21573.1738276
2016,4,22,37330.0109345,53693.5899275,26518.5599549
2016,5,22,29616.3977575,57308.1470173,33308.813684
2016,6,22,40337.3135107,65683.0210269,25345.7075162
2016,7,22,44648.9886577,91110.0957188,52582.8854061
2016,8,22,32369.2271216,99423.4137083,67054.1865866
2016,9,22,23999.3333333,95134.4235183,56940.913973
2016,10,22,23999.3333333,58072.3875594,34073.054226
2016,11,22,38148.8587224,63312.7239219,33216.0054405
2016,12,22,23999.3333333,76290.0774978,52290.7441644
2017,1,22,49866.3326398,74649.6199509,24783.2873111
2017,2,22,3477.7554227,66809.4753382,52425.0540375
2014,1,23,26769.7177826,34360.728966,12548.0622993
2014,2,23,31421.1632908,40603.315466,17717.1767922
2014,3,23,31331.829717,36287.0369452,6258.05902169
2014,4,23,48766.1898597,46753.5639221,11150.3844961
2014,5,23,38846.9663415,65806.5156689,30013.5918603
2014,6,23,27385.0129518,42435.1024906,15050.0895388
2014,7,23,54655.4623428,75308.2531815,33333.5771359
2014,8,23,33215.4041574,71394.6521908,41564.30341
2014,9,23,29628.5877378,52118.0960993,18850.8624517
2014,10,23,38994.4578495,46581.2680239,15273.5756349
2014,11,23,21812.6666667,31882.6891939,10070.0225272
2014,12,23,24291.6342419,36118.4596453,11826.8254035
2015,1,23,54453.8589121,42394.6137779,7645.63513042
2015,2,23,24551.511536,38155.1524001,6988.93873928
2015,3,23,31826.1742997,37057.8128635,15245.1461968
2015,4,23,64159.8838949,59480.9297048,13459.6242456
2015,5,23,29822.9201541,47631.511963,20357.2551942
2015,6,23,38900.8028931,59917.6933013,27657.9545399
2015,7,23,42212.522044,65563.7899543,30646.9108724
2015,8,23,21812.6666667,61063.3441,39250.6774333
2015,9,23,29039.3557862,76643.0966164,49888.342078
2015,10,23,28808.7732603,67308.4800674,36698.1513192
2015,11,23,32404.2908792,55630.1213184,24852.7739867
2015,12,23,25363.9055925,51731.5707351,26367.6651426
2016,1,23,43186.6564778,77140.6345041,36549.716227
2016,2,23,26427.7546724,69816.9871308,47354.2324584
2016,3,23,48128.9294055,70286.2371854,26321.2227842
2016,4,23,48736.5808643,67420.2310302,37078.5276977
2016,5,23,39488.7501857,67145.8949744,42272.0086673
2016,6,23,55329.0996905,90655.4486382,52524.7674655
2016,7,23,26037.4866745,85139.0363197,47741.4202735
2016,8,23,21812.6666667,66771.9234625,25412.1885147
2016,9,23,40670.7041555,72854.701345,37819.6309722
2016,10,23,21812.6666667,61674.3923208,34498.974443
2016,11,23,32121.7040867,57161.5468201,25039.8427334
2016,12,23,50523.2379664,54231.2128169,26111.6932897
2017,1,23,42887.7924902,54587.1126448,24944.547764
2017,2,23,7184.93143227,51645.195205,44460.2637728
2014,1,24,16063.8435237,20765.7338817,6260.6
2014,2,24,15844.2727503,23746.8230847,13619.8230847
2014,3,24,17141.5047002,29571.7827669,12430.2780667
2014,4,24,18253.1934316,37943.7796986,19690.5862669
2014,5,24,10127.0,36141.5804186,8322.10466956
2014,6,24,17523.0143229,22842.6790903,5319.66476736
2014,7,24,33970.6841143,33277.76436,9733.50217668
2014,8,24,42884.319809,40053.1650231,8693.37542827
2014,9,24,25394.7563481,48265.3512496,29396.0683715
2014,10,24,21880.2873367,41467.463038,24788.4200549
2014,11,24,33503.3783646,41219.0232282,14260.3851911
2014,12,24,28100.8611072,46944.1329001,33218.1733596
2015,1,24,20969.8478588,44440.4779723,32614.1603356
2015,2,24,22141.8282537,53854.0606959,31712.2324422
2015,3,24,23478.7603278,66644.8663968,45007.1060689
2015,4,24,25351.5426028,56513.9828703,41289.4402675
2015,5,24,29656.5029785,60842.8038316,48164.1499048
2015,6,24,18218.6511118,55009.9682275,34756.0316624
2015,7,24,15883.2970148,54126.145131,38242.8481163
2015,8,24,26281.7706016,56640.5198501,27548.8845291
2015,9,24,26137.2893799,47627.3095409,32127.3890656
2015,10,24,16203.1112096,50049.1286714,30590.8353791
2015,11,24,17692.9547482,37577.570903,27087.8401184
2015,12,24,12632.4845801,31924.004903,12639.728624
2016,1,24,10127.0,19509.5775104,9382.57751043
2016,2,24,35743.3449506,34320.722683,3888.19490679
2016,3,24,17713.3460186,30481.8870935,16545.2676562
2016,4,24,19838.407628,22512.9221622,8870.42800562
2016,5,24,27106.1801767,27837.9317278,5938.6921419
2016,6,24,37004.609891,47952.284061,20232.8041334
2016,7,24,21957.7894213,51060.9729906,25339.7227002
2016,8,24,45598.429918,58831.4266959,26363.1797112
2016,9,24,19458.414,57118.1013897,38000.8964518
2016,10,24,23922.3415665,67790.385425,45709.0438585
2016,11,24,20436.8772117,53584.4274237,42016.5333742
2016,12,24,11190.3652088,46165.503727,27575.2794114
2017,1,24,15706.0599942,33044.502088,22917.502088
2017,2,24,4652.07245187,30807.3463805,24042.0674959
2014,1,25,20988.9787545,22304.9340735,6975.63707904
2014,2,25,13468.6666667,25740.6260343,12271.9593676
2014,3,25,28738.1900915,43042.5875904,14304.3974989
2014,4,25,16995.5800997,46731.949382,29736.3692823
2014,5,25,33550.9679853,50200.7093447,34089.4211402
2014,6,25,22335.7006345,36673.7140624,14338.013428
2014,7,25,33562.5613847,40005.1923957,23395.036513
2014,8,25,19418.6242239,26782.4111855,13313.7445188
2014,9,25,15208.7109633,28598.2032777,13389.4923143
2014,10,25,35428.8977337,50318.7563337,21318.272881
2014,11,25,35167.2491134,57487.6478441,29373.7179382
2014,12,25,22000.0399006,61821.1615773,47852.7059163
2015,1,25,20576.7764198,48414.2487946,29552.0990086
2015,2,25,27089.9472929,56183.4882529,40918.9652106
2015,3,25,27208.1424875,62112.4221566,45388.4356679
2015,4,25,24572.146546,58086.4829205,44617.8162539
2015,5,25,23273.934736,58076.3752465,34802.4405105
2015,6,25,30733.9562163,67898.1560368,37164.1998205
2015,7,25,28582.4936657,55114.0735889,38368.8350918
2015,8,25,14956.4570692,53162.8212578,38206.3641886
2015,9,25,28212.221973,62369.8656844,32772.6201431
2015,10,25,18544.3293886,48694.3036247,20641.6042739
2015,11,25,20835.3862519,39531.8455492,21142.5927082
2015,12,25,26649.7663183,38411.0160703,18272.2298731
2016,1,25,22677.7857982,48437.443078,29392.1451703
2016,2,25,27009.6617908,49174.9737033,26460.6907372
2016,3,25,22097.5317308,57502.7065544,35405.1748235
2016,4,25,23339.6112288,68605.5538771,45265.9426483
2016,5,25,27448.2598827,69588.8282242,48506.336265
2016,6,25,60724.085045,78801.6250264,50115.2547995
2016,7,25,43338.4237515,85175.482203,50436.5233222
2016,8,25,49705.3635486,68801.2765428,36283.1053848
2016,9,25,24063.7986549,54076.8797549,33572.4940242
2016,10,25,54052.0615005,79779.0111277,42091.2334742
2016,11,25,20713.7172595,49684.4511963,29306.1945209
2016,12,25,27298.0664045,63334.4957018,36036.4292973
2017,1,25,30510.1630298,72750.2713041,52772.9634522
2017,2,25,0.0,66838.6294694,57705.7665225
2014,1,26,32039.0867566,49851.2138524,23655.3114688
2014,2,26,41286.1035711,62691.7635838,27979.2887547
2014,3,26,35775.3158343,56871.794616,21096.4787817
2014,4,26,33334.2915113,38061.1094291,7799.60490322
2014,5,26,28466.6632205,40340.9930416,11874.3298211
2014,6,26,29010.8660607,30184.6081925,5223.27485913
2014,7,26,33901.1377138,37276.8202528,12315.4869195
2014,8,26,41860.7629199,48594.6684491,15598.561742
2014,9,26,53656.8105721,62416.3626218,20598.4543841
2014,10,26,28344.1353253,61302.1270353,32957.99171
2014,11,26,28335.8179108,62394.3489674,37433.0156341
2014,12,26,24961.3333333,42879.8634901,17918.5301567
2015,1,26,36883.7320262,47734.126326,15302.1914316
2015,2,26,49289.5380604,67052.5459612,17763.0079007
2015,3,26,32272.8233735,66706.4752377,41745.1419044
2015,4,26,27324.2614845,74901.1082481,48072.4623057
2015,5,26,32061.7958217,63884.8056189,31823.0097972
2015,6,26,27616.6307478,56869.992901,30864.6089624
2015,7,26,24961.3333333,55499.1186193,30537.785286
2015,8,26,38317.008645,50284.9906932,20925.7073333
2015,9,26,33017.3010698,59920.6014893,26903.3004194
2015,10,26,38150.1050958,77138.9207178,38988.815622
2015,11,26,27289.7147003,66042.8691413,41081.5358079
2015,12,26,38393.2834929,44380.7043072,14053.1575973
2016,1,26,38389.9957925,47240.8475638,13741.4768464
2016,2,26,24961.3333333,33447.0213173,8485.68798398
2016,3,26,32910.3541269,37707.1750962,12745.8417629
2016,4,26,26878.8967701,53898.7869001,27019.89013
2016,5,26,51086.4932001,61353.5720855,22308.0484402
2016,6,26,27070.2029579,58655.178666,33693.8453326
2016,7,26,24961.3333333,39837.0231662,14875.6898329
2016,8,26,24961.3333333,35454.9506179,9575.35266907
2016,9,26,33138.4094636,48742.8249477,23781.4916144
2016,10,26,31316.4030687,50711.5799881,25750.2466548
2016,11,26,44728.7122855,58835.2548132,24755.5142896
2016,12,26,44045.7106001,45471.6811684,8913.25481323
2017,1,26,30107.5166051,51955.7207488,26994.3874155
2017,2,26,17009.5613193,45840.6011518,27092.0147947
2014,1,27,33178.8202667,45609.2294421,15455.5627754
2014,2,27,36964.5600823,52930.331009,15965.7709266
2014,3,27,30153.6666667,57419.7468256,27266.080159
2014,4,27,37320.7195841,55320.1982714,25166.5316048
2014,5,27,40533.3367992,56208.3627811,26054.6961145
2014,6,27,32522.7097989,50775.8451382,20622.1784715
2014,7,27,67894.2226134,57537.06499,16349.7236472
2014,8,27,44831.3353356,63733.6825115,31764.5052287
2014,9,27,30153.6666667,34611.8338725,4458.16720587
2014,10,27,34095.2555836,38193.3914608,4991.43863216
2014,11,27,30153.6666667,53160.2071067,23006.54044
2014,12,27,45905.9534055,61729.9641788,21306.0107732
2015,1,27,42039.9910701,74338.000298,44184.3336313
2015,2,27,37255.7622466,41525.1340217,11371.4673551
2015,3,27,43983.9702852,39659.8142422,4280.78382143
2015,4,27,59680.8662403,70169.5482264,24761.0604589
2015,5,27,57335.9947749,97002.8655733,46944.4589059
2015,6,27,33998.7925879,86869.5916314,50128.1021955
2015,7,27,41757.474091,67684.8077136,37531.1410469
2015,8,27,49833.4320565,79874.8250512,49721.1583846
2015,9,27,51421.6286166,106733.499788,67551.5325367
2015,10,27,46120.0813721,92230.7007555,46110.6193834
2015,11,27,45707.5106161,100728.3074,70574.6407329
2015,12,27,42923.2686279,88634.2810162,51193.0123884
2016,1,27,40875.9100353,116111.335403,77623.4904283
2016,2,27,33512.1635185,123774.253083,90262.0895646
2016,3,27,50130.635477,116913.253773,79128.815406
2016,4,27,36254.1433371,122645.095415,86390.9520778
2016,5,27,62517.7337437,103049.63911,57291.5970662
2016,6,27,50274.5142349,89896.9490801,50806.7947881
2016,7,27,36000.349377,61307.537522,31153.8708554
2016,8,27,39785.8453827,71118.4044481,31332.5590654
2016,9,27,33677.0849803,85210.3564562,51533.2714759
2016,10,27,37843.0196185,76771.8112647,36743.6522966
2016,11,27,44319.9796163,49903.5536502,14280.671915
2016,12,27,30153.6666667,60041.1769104,29887.5102437
2017,1,27,51830.6518818,67791.8678341,27270.398008
2017,2,27,8827.69665333,57472.4191676,41070.6595258
2014,1,28,18909.6309147,27458.4167317,10487.4167317
2014,2,28,19194.5781689,20687.4334696,2308.6577696
2014,3,28,35829.0673859,44684.8097024,12431.3106947
2014,4,28,23099.7927601,25746.2223874,6023.57171486
2014,5,28,36896.1676981,45952.8434337,13972.7739838
2014,6,28,32769.331039,56291.6104356,39243.078099
2014,7,28,51666.9187434,60766.0057339,33278.6506068
2014,8,28,34791.3171153,69108.4708634,35164.6567421
2014,9,28,33366.3568462,67036.7282813,36755.3714351
2014,10,28,22969.791882,50556.9420488,29669.9104807
2014,11,28,22857.6483492,52432.7152962,35461.7152962
2014,12,28,23032.9022069,47189.4437666,18306.5837624
2015,1,28,21283.9099154,29827.3850118,8805.85030079
2015,2,28,27659.3803687,35408.0265939,8989.27090165
2015,3,28,22128.0297786,40881.1763771,21774.5468422
2015,4,28,23370.4512082,44380.346342,21009.8951337
2015,5,28,37736.2617545,41052.6507383,21333.8708053
2015,6,28,35988.34889,49864.8002387,21026.9772209
2015,7,28,35511.9261768,45619.2600633,26129.587052
2015,8,28,23948.3468439,43639.2415862,26412.4731404
2015,9,28,20086.1409337,31541.3782715,11455.2373379
2015,10,28,25688.297353,32088.7600564,11741.2824723
2015,11,28,32535.6994167,50321.2146232,28693.4050564
2015,12,28,19742.372156,29460.4430455,9718.07088956
2016,1,28,27839.1797747,41378.1152938,16094.7305838
2016,2,28,17943.0487267,36424.0823248,19453.0823248
2016,3,28,16971.0,26462.104905,9491.10490498
2016,4,28,44295.7507642,44240.5834469,9628.37941486
2016,5,28,32848.4213356,51313.930951,25244.3682656
2016,6,28,24375.2622176,61290.9406753,37811.2791104
2016,7,28,45653.6583252,92952.6109355,53094.1924921
2016,8,28,16971.0,84586.8759513,59278.4212559
2016,9,28,25796.8215565,62479.5413559,28143.1699619
2016,10,28,16971.0,52546.7316773,35575.7316773
2016,11,28,24988.759859,35617.7510819,12063.6904674
2016,12,28,43264.1446939,44648.3386598,19863.1796439
2017,1,28,25361.637764,42048.9046419,16687.266878
2017,2,28,11487.7630882,22115.6520139,12174.7998896
2014,1,29,22834.8908247,27457.6312007,8429.369976
2014,2,29,17487.150749,36422.8434376,18935.6926887
2014,3,29,17363.9664438,45008.463532,27973.4698452
2014,4,29,13805.57883,46835.384751,37791.1141654
2014,5,29,15540.4607712,38405.0154958,29693.4352151
2014,6,29,11949.0797541,28801.2099818,15050.3204245
2014,7,29,38109.6940103,46748.7383949,16148.5210197
2014,8,29,21098.8585064,52935.4152513,41200.345669
2014,9,29,25956.2938876,52141.5376885,39860.1519307
2014,10,29,21451.974289,43562.5109414,24201.0703527
2014,11,29,14606.3838277,43891.4728989,22272.6019609
2014,12,29,19711.1982944,36272.3700388,27109.4494686
2015,1,29,18661.5990025,39044.2203148,20382.6213123
2015,2,29,8067.0,35348.70665,21509.6593225
2015,3,29,16356.0313621,24197.3233218,16130.3233218
2015,4,29,22422.386378,40754.4764198,19799.0900417
2015,5,29,8067.0,34445.2220492,26378.2220492
2015,6,29,16303.0728197,33734.8208064,17431.7479867
2015,7,29,39245.3383284,48562.6078557,27799.6581349
2015,8,29,8067.0,45281.8352428,30729.8102132
2015,9,29,16091.7880492,48907.6849495,34282.8969004
2015,10,29,21344.6210412,44247.55433,23332.0969847
2015,11,29,22461.958162,25081.9172032,11167.8447129
2015,12,29,17031.8658962,22984.4383035,12449.7742179
2016,1,29,17152.6611925,25449.188853,9520.49375012
2016,2,29,12869.4645092,25452.9724755,12583.5079663
2016,3,29,41058.9625402,39965.7576553,15892.0300607
2016,4,29,11959.1983801,26640.0758299,11404.2848545
2016,5,29,15581.5062337,23539.0373516,10570.5082503
2016,6,29,13214.3473502,23588.326012,13330.4217117
2016,7,29,15168.5651268,24558.9251881,12300.6998004
2016,8,29,18921.4644084,34488.8579901,15567.3935817
2016,9,29,16925.9920384,38539.5583044,28041.2152923
2016,10,29,31602.915565,48393.1024762,26324.1869112
2016,11,29,24526.0302,54722.3328277,36095.2176499
2016,12,29,14535.2754175,46699.2901426,32268.567199
2017,1,29,18083.7364721,56151.054465,39534.3179929
2017,2,29,0.0,51275.7682162,44827.8913946
2014,1,30,22278.1210176,25210.857996,8908.5246627
2014,2,30,24435.8471935,29820.7552412,10659.6144319
2014,3,30,26724.5178841,37656.3194712,16726.5286005
2014,4,30,21833.3535585,39927.2966431,23624.9633098
2014,5,30,36136.221002,46814.7038284,16490.3629208
2014,6,30,22664.4962925,41468.1906665,25165.8573332
2014,7,30,29012.2763821,52953.2637005,23940.9873184
2014,8,30,28224.2876252,53935.7867305,34106.4920917
2014,9,30,23863.2986346,46943.4271086,30641.0937752
2014,10,30,33393.1097791,49441.7853958,33139.4520625
2014,11,30,28220.1022872,29244.5256449,12942.1923115
2014,12,30,22074.3479714,33144.998182,11070.6502106
2015,1,30,26187.3803658,40678.6032219,22150.7836194
2015,2,30,36401.2192545,38350.2219308,7460.97482569
2015,3,30,26655.0732158,42025.9078374,25685.8637248
2015,4,30,27206.8021354,32655.9531169,16353.6197836
2015,5,30,16302.3333333,32465.3360932,16163.0027599
2015,6,30,29843.1474859,35772.473132,7154.98048536
2015,7,30,25655.3010874,32195.2258188,9413.28712872
2015,8,30,29796.2542255,36118.8185423,6322.56431681
2015,9,30,34981.4080273,47251.1655401,20564.1765676
2015,10,30,19805.219896,46225.8362386,29923.5029053
2015,11,30,33007.8942681,54946.075849,21938.1815809
2015,12,30,27018.4175597,45576.210238,21221.5198817
2016,1,30,16302.3333333,32289.5673063,15987.2339729
2016,2,30,16302.3333333,30917.9324336,14615.5991003
2016,3,30,22257.380849,29052.1436227,12749.8102894
2016,4,30,33265.4078924,39754.5286812,23452.1953478
2016,5,30,27582.3219918,45801.0296828,16279.2011504
2016,6,30,19592.0885272,27547.102436,11244.7691026
2016,7,30,23172.4744653,36114.6758313,19812.342498
2016,8,30,39266.1305077,63013.6985096,29493.7314795
2016,9,30,39822.3118768,62383.5615245,30439.3204306
2016,10,30,32371.4940186,57320.5101196,30882.3090735
2016,11,30,51605.070926,79898.4394117,44558.1532401
2016,12,30,26375.8411912,76051.0454083,46391.1376991
2017,1,30,16302.3333333,50955.6370798,26775.8780927
2017,2,30,2442.73999665,30843.6301801,22327.7767477
2014,1,31,31200.1190434,44564.73884,17193.2990046
2014,2,31,32033.0433078,46280.6692427,14247.6259349
2014,3,31,29170.4647194,58973.6196895,34255.1549702
2014,4,31,24488.3333333,60722.1616715,36233.8283382
2014,5,31,27007.9136224,60097.543602,35609.2102686
2014,6,31,24488.3333333,67358.2140286,42869.8806953
2014,7,31,46724.7927539,80459.6760288,33734.8832749
2014,8,31,33596.3441102,77388.4766827,43792.1325725
2014,9,31,24488.3333333,64232.4356467,25963.5808659
2014,10,31,24488.3333333,50526.4791334,26038.1458001
2014,11,31,54036.7557006,60427.5600762,18699.2178875
2014,12,31,42967.2469739,84752.7762752,46237.5293013
2015,1,31,25603.4662682,64521.4597514,34260.8758508
2015,2,31,28051.2518728,51178.3551203,26690.0217869
2015,3,31,39087.6596809,55393.0427918,28415.9667115
2015,4,31,34019.7189206,49182.1378413,18517.9392
2015,5,31,38012.0818831,50406.6940427,25918.3607094
2015,6,31,46102.1249656,49736.1205704,19288.3712873
