id,ACCOUNTID,TRANSACTIONID,BALANCE,TRANSACTIONTYPEID,CLASSIFICATIONID,PASSID,comments,OClassificationid
31964,165101,18085,59835.6828054,1,None,None,None,None
31965,308183,18086,41718.5424387,1,None,None,None,None
31966,371491,18087,79996.2541758,1,None,None,None,None
31967,943072,18087,74391.5035758,2,None,None,None,None
31968,518480,18088,83742.515661,1,None,None,None,None
31969,663702,18088,63927.6049134,2,None,None,None,None
31970,891272,18089,58804.1905334,1,None,None,None,None
31971,624937,18089,44826.5998579,2,None,None,None,None
31972,708666,18090,54444.938941,1,None,None,None,None
31973,192134,18091,70107.425758,1,None,None,None,None
31974,844747,18091,40101.2896533,2,None,None,None,None
31975,893318,18092,32152.8135191,1,None,None,None,None
31976,212335,18093,52677.52382,1,None,None,None,None
31977,697202,18093,25285.885817,2,None,None,None,None
31978,781588,18094,43074.7843426,1,None,None,None,None
31979,666203,18094,77152.0967463,2,None,None,None,None
31980,345727,18095,49110.3511962,1,None,None,None,None
31981,874008,18095,78482.4769663,2,None,None,None,None
31982,941307,18096,59782.0375309,1,None,None,None,None
31983,393851,18097,62383.5615245,1,None,None,None,None
31984,212335,18097,53307.6608051,2,None,None,None,None
31985,165101,18098,55048.828181,1,None,None,None,None
31986,930344,18098,39930.6496637,2,None,None,None,None
31987,891272,18099,53942.5391296,1,None,None,None,None
31988,9999999999,18099,41705451.3511,2,None,None,None,None
31989,567538,18100,35084.4620868,1,None,None,None,None
31990,9999999999,18100,41719717.0602,2,None,None,None,None
31991,500724,18101,44536.7243177,1,None,None,None,None
31992,9999999999,18101,41722553.7351,2,None,None,None,None
31993,914466,18102,8297.66659883,1,None,None,None,None
31994,9999999999,18102,41751830.4487,2,None,None,None,None
31995,783774,18103,39528.1097163,1,None,None,None,None
31996,9999999999,18103,41759506.3066,2,None,None,None,None
31997,663702,18104,43857.9439448,1,None,None,None,None
31998,9999999999,18104,41779575.9676,2,None,None,None,None
31999,636714,18105,15034.0967833,1,None,None,None,None
32000,9999999999,18105,41802917.8525,2,None,None,None,None
32001,878538,18106,20066.2127463,1,None,None,None,None
32002,9999999999,18106,41805694.3787,2,None,None,None,None
32003,450148,18107,48075.347537,1,None,None,None,None
32004,9999999999,18107,41812963.9301,2,None,None,None,None
32005,839923,18108,56314.6223792,1,None,None,None,None
32006,9999999999,18108,41820034.078,2,None,None,None,None
32007,891150,18109,107057.720745,1,None,None,None,None
32008,9999999999,18109,41838518.3299,2,None,None,None,None
32009,620127,18110,40735.2746569,1,None,None,None,None
32010,9999999999,18110,41850335.5072,2,None,None,None,None
32011,212335,18111,35507.7561993,1,None,None,None,None
32012,9999999999,18111,41868135.4118,2,None,None,None,None
32013,893318,18112,27544.3520154,1,None,None,None,None
32014,9999999999,18112,41872743.8733,2,None,None,None,None
32015,524070,18113,58588.2516621,1,None,None,None,None
32016,9999999999,18113,41883405.9381,2,None,None,None,None
32017,763673,18114,47142.502206,1,None,None,None,None
32018,9999999999,18114,41885500.8408,2,None,None,None,None
32019,115528,18115,47735.2822408,1,None,None,None,None
32020,9999999999,18115,41892006.3955,2,None,None,None,None
32021,220113,18116,40354.3519737,1,None,None,None,None
32022,9999999999,18116,41900394.3507,2,None,None,None,None
32023,478877,18117,15487.0574559,1,None,None,None,None
32024,9999999999,18117,41907888.8945,2,None,None,None,None
32025,554762,18118,44672.4513444,1,None,None,None,None
32026,9999999999,18118,41920865.9025,2,None,None,None,None
32027,871572,18119,115958.937968,1,None,None,None,None
32028,9999999999,18119,41929837.5874,2,None,None,None,None
32029,672289,18120,95134.4235183,1,None,None,None,None
32030,9999999999,18120,41934126.5776,2,None,None,None,None
32031,768282,18121,40351.1784086,1,None,None,None,None
32032,9999999999,18121,41941000.2544,2,None,None,None,None
32033,393938,18122,50987.107694,1,None,None,None,None
32034,9999999999,18122,41948844.5734,2,None,None,None,None
32035,345727,18123,44626.6849,1,None,None,None,None
32036,9999999999,18123,41953328.2397,2,None,None,None,None
32037,954873,18124,31001.9742065,1,None,None,None,None
32038,9999999999,18124,41956862.9515,2,None,None,None,None
32039,932991,18125,66109.3782069,1,None,None,None,None
32040,9999999999,18125,41961871.9777,2,None,None,None,None
32041,184756,18126,62479.5413559,1,None,None,None,None
32042,9999999999,18126,41975641.8576,2,None,None,None,None
32043,967879,18127,28041.2152923,1,None,None,None,None
32044,9999999999,18127,41982089.5003,2,None,None,None,None
32045,393851,18128,51264.1311664,1,None,None,None,None
32046,9999999999,18128,41993208.9307,2,None,None,None,None
32047,470262,18129,55839.4410349,1,None,None,None,None
32048,9999999999,18129,41998937.0307,2,None,None,None,None
32049,305156,18130,72441.6878504,1,None,None,None,None
32050,9999999999,18130,42007397.731,2,None,None,None,None
32051,589197,18131,22194.2017162,1,None,None,None,None
32052,9999999999,18131,42016359.8207,2,None,None,None,None
32053,371491,18132,35577.6195947,1,None,None,None,None
32054,9999999999,18132,42060778.4553,2,None,None,None,None
32055,923660,18133,23418.0110441,1,None,None,None,None
32056,9999999999,18133,42064683.9394,2,None,None,None,None
32057,125917,18134,65569.4521206,1,None,None,None,None
32058,9999999999,18134,42068910.6439,2,None,None,None,None
32059,308183,18135,39136.7072015,1,None,None,None,None
32060,9999999999,18135,42071492.4792,2,None,None,None,None
32061,918862,18136,39453.8882535,1,None,None,None,None
32062,9999999999,18136,42089171.6488,2,None,None,None,None
32063,880727,18137,49603.4140696,1,None,None,None,None
32064,9999999999,18137,42106206.0726,2,None,None,None,None
32065,712159,18138,55069.4745035,1,None,None,None,None
32066,9999999999,18138,42123055.0687,2,None,None,None,None
32067,918519,18139,30482.71952,1,None,None,None,None
32068,9999999999,18139,42124961.6528,2,None,None,None,None
32069,150467,18140,40016.1469089,1,None,None,None,None
32070,9999999999,18140,42133110.969,2,None,None,None,None
32071,936179,18141,24615.9750537,1,None,None,None,None
32072,9999999999,18141,42138694.7602,2,None,None,None,None
32073,699610,18142,25691.4138358,1,None,None,None,None
32074,9999999999,18142,42155133.7339,2,None,None,None,None
32075,236879,18143,78513.6064832,1,None,None,None,None
32076,9999999999,18143,42162818.5404,2,None,None,None,None
32077,237738,18144,39407.9075149,1,None,None,None,None
32078,9999999999,18144,42174508.0218,2,None,None,None,None
32079,518505,18145,47271.5115955,1,None,None,None,None
32080,9999999999,18145,42180777.365,2,None,None,None,None
32081,166202,18146,89171.3684349,1,None,None,None,None
32082,9999999999,18146,42185796.2269,2,None,None,None,None
32083,697202,18147,19626.6068549,1,None,None,None,None
32084,9999999999,18147,42191455.5059,2,None,None,None,None
32085,873515,18148,40381.4051509,1,None,None,None,None
32086,9999999999,18148,42202491.2535,2,None,None,None,None
32087,491731,18149,64630.2778234,1,None,None,None,None
32088,9999999999,18149,42219992.003,2,None,None,None,None
32089,306189,18150,32638.7678198,1,None,None,None,None
32090,9999999999,18150,42225250.632,2,None,None,None,None
32091,943992,18151,80564.6063008,1,None,None,None,None
32092,9999999999,18151,42240579.2601,2,None,None,None,None
32093,163625,18152,63948.5662739,1,None,None,None,None
32094,9999999999,18152,42245323.0274,2,None,None,None,None
32095,826972,18153,51091.6141305,1,None,None,None,None
32096,9999999999,18153,42276407.1269,2,None,None,None,None
32097,941307,18154,42319.9258352,1,None,None,None,None
32098,9999999999,18154,42293869.2386,2,None,None,None,None
32099,467280,18155,25905.8278662,1,None,None,None,None
32100,9999999999,18155,42312377.6544,2,None,None,None,None
32101,624937,18156,40633.117521,1,None,None,None,None
32102,9999999999,18156,42316571.1367,2,None,None,None,None
32103,518480,18157,65105.4693035,1,None,None,None,None
32104,9999999999,18157,42335208.1831,2,None,None,None,None
32105,936429,18158,38258.1841891,1,None,None,None,None
32106,9999999999,18158,42343061.6061,2,None,None,None,None
32107,828379,18159,9128.65575696,1,None,None,None,None
32108,9999999999,18159,42380113.0358,2,None,None,None,None
32109,203790,18160,19892.3984914,1,None,None,None,None
32110,9999999999,18160,42393146.7138,2,None,None,None,None
32111,165101,18161,36477.747821,1,None,None,None,None
32112,9999999999,18161,42411717.7941,2,None,None,None,None
32113,420727,18162,12767.495923,1,None,None,None,None
32114,9999999999,18162,42442700.6503,2,None,None,None,None
32115,745558,18163,18091.7715797,1,None,None,None,None
32116,9999999999,18163,42464738.4362,2,None,None,None,None
32117,781588,18164,827.288447847,1,None,None,None,None
32118,9999999999,18164,42506985.9321,2,None,None,None,None
32119,531934,18165,42008.9419487,1,None,None,None,None
32120,9999999999,18165,42512773.473,2,None,None,None,None
32121,471852,18166,27875.5387888,1,None,None,None,None
32122,9999999999,18166,42551956.0094,2,None,None,None,None
32123,413103,18167,68208.0074232,1,None,None,None,None
32124,9999999999,18167,42560131.6356,2,None,None,None,None
32125,268381,18168,30253.6794978,1,None,None,None,None
32126,9999999999,18168,42563147.1115,2,None,None,None,None
32127,921658,18169,26244.1293046,1,None,None,None,None
32128,9999999999,18169,42576440.3826,2,None,None,None,None
32129,988304,18170,15364.0404025,1,None,None,None,None
32130,9999999999,18170,42627552.3826,2,None,None,None,None
32131,587734,18171,48279.9047744,1,None,None,None,None
32132,9999999999,18171,42633766.9826,2,None,None,None,None
32133,751890,18172,48942.7793977,1,None,None,None,None
32134,9999999999,18172,42647820.1555,2,None,None,None,None
32135,969725,18173,34597.5407604,1,None,None,None,None
32136,9999999999,18173,42661060.0165,2,None,None,None,None
32137,708666,18174,36857.0401765,1,None,None,None,None
32138,9999999999,18174,42678647.9153,2,None,None,None,None
32139,764406,18175,64033.9833053,1,None,None,None,None
32140,9999999999,18175,42707566.1509,2,None,None,None,None
32141,874008,18176,70110.8404195,1,None,None,None,None
32142,9999999999,18176,42715937.7875,2,None,None,None,None
32143,475510,18177,26098.2874209,1,None,None,None,None
32144,9999999999,18177,42728581.8753,2,None,None,None,None
32145,960256,18178,34384.1800304,1,None,None,None,None
32146,9999999999,18178,42741198.3423,2,None,None,None,None
32147,962257,18179,43842.5031999,1,None,None,None,None
32148,9999999999,18179,42744328.3915,2,None,None,None,None
32149,940970,18180,41397.41825,1,None,None,None,None
32150,9999999999,18180,42751544.6071,2,None,None,None,None
32151,943072,18181,39465.7164575,1,None,None,None,None
32152,9999999999,18181,42786470.3942,2,None,None,None,None
32153,749337,18182,59708.1683712,1,None,None,None,None
32154,9999999999,18182,42795475.8145,2,None,None,None,None
32155,486555,18183,51716.5343451,1,None,None,None,None
32156,9999999999,18183,42805969.2329,2,None,None,None,None
32157,930344,18184,36074.3509501,1,None,None,None,None
32158,9999999999,18184,42809825.5316,2,None,None,None,None
32159,602125,18185,32561.8542208,1,None,None,None,None
32160,9999999999,18185,42826057.639,2,None,None,None,None
32161,752325,18186,28914.3479303,1,None,None,None,None
32162,9999999999,18186,42828407.5766,2,None,None,None,None
32163,893766,18187,10725.9002899,1,None,None,None,None
32164,9999999999,18187,42844120.3094,2,None,None,None,None
32165,624005,18188,79223.3099845,1,None,None,None,None
32166,9999999999,18188,42852482.4326,2,None,None,None,None
32167,275651,18189,40254.5270194,1,None,None,None,None
32168,9999999999,18189,42898914.4326,2,None,None,None,None
32169,908786,18190,46021.2450501,1,None,None,None,None
32170,9999999999,18190,42905443.9351,2,None,None,None,None
32171,844747,18191,35849.9847266,1,None,None,None,None
32172,9999999999,18191,42909695.24,2,None,None,None,None
32173,627076,18192,25223.0816274,1,None,None,None,None
32174,9999999999,18192,42922615.7552,2,None,None,None,None
32175,876359,18193,28729.951351,1,None,None,None,None
32176,9999999999,18193,42925945.6827,2,None,None,None,None
32177,192134,18194,40833.6328875,1,None,None,None,None
32178,9999999999,18194,42955219.4756,2,None,None,None,None
32179,666203,18195,73068.3313172,1,None,None,None,None
32180,9999999999,18195,42959303.241,2,None,None,None,None
32181,674477,18196,54439.1358555,1,None,None,None,None
32182,9999999999,18196,42974743.5514,2,None,None,None,None
32183,418939,18197,32800.4160568,1,None,None,None,None
32184,9999999999,18197,42978576.3834,2,None,None,None,None
32185,932297,18198,29203.7233524,1,None,None,None,None
32186,9999999999,18198,42983074.6654,2,None,None,None,None
32187,518505,18199,42071.64532,1,None,None,None,None
32188,371491,18200,29529.4242636,1,None,None,None,None
32189,305156,18200,78489.8831815,2,None,None,None,None
32190,943072,18201,32361.8874952,1,None,None,None,None
32191,893318,18201,34648.1809777,2,None,None,None,None
32192,150467,18202,34013.7248725,1,None,None,None,None
32193,751890,18202,54945.201434,2,None,None,None,None
32194,783774,18203,33203.6121617,1,None,None,None,None
32195,936179,18203,30940.4726083,2,None,None,None,None
32196,880727,18204,40674.799537,1,None,None,None,None
32197,936429,18204,47186.7987216,2,None,None,None,None
32198,781588,18205,719.740949627,1,None,None,None,None
32199,518505,18205,42179.1928182,2,None,None,None,None
32200,940970,18206,34773.83133,1,None,None,None,None
32201,893318,18206,41271.7678977,2,None,None,None,None
32202,275651,18207,34618.8932367,1,None,None,None,None
32203,768282,18207,45986.8121914,2,None,None,None,None
32204,914466,18208,8048.73660086,1,None,None,None,None
32205,602125,18209,28003.1946299,1,None,None,None,None
32206,166202,18209,93730.0280258,2,None,None,None,None
32207,699610,18210,22351.5300371,1,None,None,None,None
32208,891272,18210,57282.4229282,2,None,None,None,None
32209,166202,18211,84357.0252232,1,None,None,None,None
32210,988304,18211,24737.0432051,2,None,None,None,None
32211,918519,18212,24995.8300064,1,None,None,None,None
32212,192134,18212,46320.5224011,2,None,None,None,None
32213,467280,18213,22279.011965,1,None,None,None,None
32214,602125,18213,31630.0105311,2,None,None,None,None
32215,636714,18214,13230.0051693,1,None,None,None,None
32216,305156,18214,80293.9747955,2,None,None,None,None
32217,393851,18215,33321.6852581,1,None,None,None,None
32218,475510,18215,44040.7333291,2,None,None,None,None
32219,826972,18216,44960.6204348,1,None,None,None,None
32220,393938,18216,57118.1013897,2,None,None,None,None
32221,893766,18217,10404.1232812,1,None,None,None,None
32222,165101,18217,36799.5248297,2,None,None,None,None
32223,878538,18218,17256.9429618,1,None,None,None,None
32224,960256,18218,37193.4498148,2,None,None,None,None
32225,893766,18219,9363.71095312,1,None,None,None,None
32226,413103,18219,69248.4197513,2,None,None,None,None
32227,636714,18220,10980.9042905,1,None,None,None,None
32228,602125,18220,33879.1114099,2,None,None,None,None
32229,745558,18221,15920.7589901,1,None,None,None,None
32230,878538,18222,15358.679236,1,None,None,None,None
32231,826972,18222,46858.8841606,2,None,None,None,None
32232,781588,18223,640.569445168,1,None,None,None,None
32233,697202,18223,19705.7783593,2,None,None,None,None
32234,891272,18224,46971.5868011,1,None,None,None,None
32235,962257,18224,54153.339327,2,None,None,None,None
32236,470262,18225,46346.736059,1,None,None,None,None
32237,873515,18225,49874.1101268,2,None,None,None,None
32238,962257,18226,48196.472001,1,None,None,None,None
32239,620127,18226,46692.1419829,2,None,None,None,None
